,wave_model2_1,wave_model2_2,wave_model2_3,wave_model2_4,wave_model2_5,wave_model2_6,wave_model2_7,ids_stable_period_1,ids_stable_period_2,ids_stable_period_3,ids_no_stable_period
1533,97.9230769231,93.3846153846,103.615384615,120.307692308,176.769230769,167.076923077,100.769230769,0,1,0,0
1534,97.4444444444,87.4444444444,91.3333333333,97.7777777778,95.6666666667,92.2222222222,95.2222222222,1,0,0,0
1535,638.347826087,642.434782609,666.913043478,690.52173913,752.782608696,826.47826087,656.217391304,1,0,0,0
1536,66.25,66.75,73.75,98.5,80.5,103.0,80.25,1,0,0,0
1537,78.8333333333,81.1111111111,82.9444444444,95.3888888889,118.833333333,120.5,79.8333333333,0,1,0,0
1538,64.75,64.25,59.0,85.0,131.75,122.25,71.0,1,0,0,0
1539,77.6666666667,73.6,75.0666666667,86.8666666667,116.8,119.4,74.6,0,1,0,0
1540,129.0,157.25,185.5,318.75,268.75,362.75,186.0,1,0,0,0
1541,56.1111111111,67.7777777778,62.0,72.2222222222,85.1111111111,85.6666666667,61.1111111111,1,0,0,0
1542,51.75,58.5,53.25,62.5,59.0,51.75,47.75,0,1,0,0
1543,59.6666666667,61.3333333333,53.0,58.0,64.0,69.3333333333,52.3333333333,0,1,0,0
1544,114.25,109.0,98.0,116.0,172.25,206.75,118.75,1,0,0,0
1545,80.0,103.0,99.0,86.0,98.0,94.5,89.0,1,0,0,0
1546,68.5,70.0,60.75,89.5,89.5,118.0,78.5,0,1,0,0
1547,59.4444444444,55.6666666667,61.3333333333,70.7777777778,126.0,125.222222222,50.0,1,0,0,0
1548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
1549,116.0,110.25,106.625,103.625,126.625,127.375,106.25,1,0,0,0
1550,90.6,96.4,100.4,96.0,103.2,97.2,105.0,0,1,0,0
1551,113.714285714,121.285714286,117.904761905,119.523809524,87.8095238095,82.0,111.0,0,1,0,0
1552,65.3529411765,66.4705882353,63.7058823529,103.882352941,106.176470588,69.4117647059,60.7647058824,0,0,1,0
1553,102.2,105.0,109.933333333,110.666666667,122.666666667,114.8,100.6,1,0,0,0
1554,80.75,83.0,81.8333333333,79.5833333333,66.8333333333,50.3333333333,80.5833333333,0,1,0,0
1555,171.0,185.0,184.888888889,213.444444444,223.555555556,204.444444444,189.888888889,1,0,0,0
1556,116.0,110.5,105.25,118.0,92.5,102.25,104.0,0,1,0,0
1557,311.7,311.6,316.1,400.2,421.1,388.4,296.3,1,0,0,0
1558,82.75,70.0,66.25,74.25,166.25,159.75,72.25,1,0,0,0
1559,81.25,88.0,100.5,131.25,143.25,150.0,97.5,0,1,0,0
1560,208.866666667,219.333333333,210.066666667,256.866666667,280.266666667,249.266666667,207.4,1,0,0,0
1561,192.333333333,199.0,198.5,187.5,18.0,18.0,230.333333333,1,0,0,0
1562,52.0,55.2,52.8,51.2,61.6,64.4,56.8,0,1,0,0
1563,109.0,114.333333333,123.833333333,113.666666667,139.833333333,138.666666667,116.333333333,1,0,0,0
1564,156.318181818,157.545454545,160.909090909,192.5,211.681818182,198.818181818,150.454545455,1,0,0,0
1565,85.25,84.5,74.0,75.5,49.0,43.75,80.5,1,0,0,0
1566,71.0,82.6,81.0,76.2,82.2,85.0,84.2,0,0,1,0
1567,100.818181818,98.8181818182,100.454545455,117.636363636,71.1818181818,52.1818181818,95.5454545455,0,1,0,0
1568,133.25,119.5,106.0,162.25,257.0,226.5,118.25,1,0,0,0
1569,142.0,130.2,120.4,110.2,78.2,74.0,126.8,0,1,0,0
1570,158.625,173.125,164.125,184.875,194.5,164.125,158.75,1,0,0,0
1571,294.2,296.0,310.4,231.4,91.4,83.6,297.2,0,1,0,0
1572,95.3333333333,103.444444444,95.6666666667,120.777777778,88.8888888889,78.0,98.0,0,1,0,0
1573,226.294117647,231.647058824,240.235294118,238.588235294,156.529411765,121.529411765,234.823529412,1,0,0,0
1574,92.25,96.75,90.5,94.25,101.5,107.75,85.0,1,0,0,0
1575,51.5384615385,55.7692307692,56.8461538462,63.3846153846,77.0769230769,69.7692307692,58.8461538462,0,1,0,0
1576,67.875,68.5,70.875,147.625,197.75,103.875,70.875,1,0,0,0
1577,21.25,22.25,19.5,23.0,38.0,35.75,16.25,0,1,0,0
1578,52.1666666667,56.25,55.6666666667,52.75,44.0,48.4166666667,59.1666666667,0,0,1,0
1579,51.8888888889,46.7777777778,49.7777777778,72.4444444444,97.5555555556,96.2222222222,57.8888888889,0,0,1,0
1580,86.25,74.0,87.25,97.25,151.75,140.75,79.5,0,1,0,0
1581,79.5,80.0,72.75,82.75,83.75,86.25,55.25,1,0,0,0
1582,118.9,111.2,125.5,126.5,120.6,112.7,117.0,1,0,0,0
1583,281.0,279.5,301.25,306.5,225.0,199.5,262.25,1,0,0,0
1584,210.25,201.25,198.25,222.625,221.25,222.125,227.0,1,0,0,0
1585,81.0769230769,72.9230769231,89.6923076923,83.6923076923,48.9230769231,52.3846153846,80.7692307692,0,0,1,0
1586,56.875,59.625,56.625,60.125,80.375,83.0,57.75,0,1,0,0
1587,45.25,37.0,36.75,41.25,50.0,48.75,38.5,0,1,0,0
1588,84.2727272727,92.0,89.8181818182,196.0,223.181818182,125.818181818,86.0,1,0,0,0
1589,109.846153846,99.2307692308,107.230769231,118.538461538,72.6923076923,64.2307692308,101.846153846,0,1,0,0
1590,96.25,102.25,112.5,119.0,122.25,115.0,119.75,0,1,0,0
1591,47.0,59.5,61.25,47.5,31.75,27.75,55.0,0,0,1,0
1592,58.7,57.7,63.9,66.6,74.3,68.2,56.0,0,1,0,0
1593,75.75,70.5,94.25,115.0,83.5,86.75,78.25,0,1,0,0
1594,106.55,108.15,103.75,131.3,130.95,126.35,104.85,0,1,0,0
1595,62.6666666667,53.6666666667,62.8333333333,63.8333333333,87.8333333333,86.0,65.3333333333,1,0,0,0
1596,106.4,114.4,107.1,105.2,87.6,85.1,116.1,1,0,0,0
1597,215.375,213.5,220.3125,204.8125,98.6875,37.75,228.8125,1,0,0,0
1598,60.3333333333,62.75,61.0,60.5833333333,50.0833333333,43.5,58.25,0,1,0,0
1599,80.0,89.2,89.4,108.5,91.1,78.1,78.6,0,1,0,0
1600,65.5,69.5,76.5,75.0,73.5,78.0,66.0,0,1,0,0
1601,60.4,73.2,64.6,66.8,75.2,65.6,77.4,0,1,0,0
1602,78.8666666667,82.7333333333,75.4666666667,86.6666666667,84.3333333333,80.9333333333,79.8666666667,0,1,0,0
1603,75.5,78.75,79.75,111.75,68.25,66.25,80.25,0,1,0,0
1604,44.2,53.0,51.0,59.6,59.0,64.8,46.8,0,1,0,0
1605,179.461538462,180.692307692,186.076923077,197.384615385,235.538461538,266.615384615,188.230769231,1,0,0,0
1606,72.4166666667,66.6666666667,64.75,84.0833333333,74.3333333333,68.25,68.5,0,1,0,0
1607,50.4444444444,52.0,47.8888888889,60.3333333333,53.7777777778,55.8888888889,46.6666666667,0,1,0,0
1608,59.1764705882,57.1176470588,53.5882352941,52.2352941176,50.3529411765,59.3529411765,62.9411764706,0,0,1,0
1609,47.55,54.5,52.05,60.25,64.5,58.25,50.8,0,0,1,0
1610,226.5,247.5,222.5,225.0,256.0,252.5,244.5,1,0,0,0
1611,72.2222222222,85.3333333333,83.7777777778,94.4444444444,150.222222222,160.555555556,93.8888888889,1,0,0,0
1612,162.0,188.142857143,147.0,145.857142857,128.285714286,153.571428571,166.285714286,0,0,1,0
1613,403.416666667,400.083333333,405.0,425.166666667,83.75,67.5833333333,416.083333333,1,0,0,0
1614,71.8666666667,72.6666666667,69.6,74.9333333333,105.133333333,145.866666667,78.9333333333,0,1,0,0
1615,226.176470588,273.705882353,271.588235294,276.588235294,90.1764705882,73.0588235294,270.294117647,1,0,0,0
1616,336.28,335.44,327.88,353.76,446.68,461.44,355.48,1,0,0,0
1617,46.3333333333,53.3333333333,61.0,57.6666666667,48.5,44.5,52.3333333333,0,1,0,0
1618,80.25,76.75,80.25,88.0,101.75,101.0,80.5,1,0,0,0
1619,120.666666667,123.333333333,116.666666667,144.5,166.5,190.166666667,115.0,1,0,0,0
1620,202.75,197.75,217.25,194.5,96.5,110.5,195.25,1,0,0,0
1621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
1622,58.5,57.0,66.5,64.0,57.75,62.0,59.5,1,0,0,0
1623,297.666666667,307.75,304.666666667,385.333333333,419.75,385.0,307.333333333,1,0,0,0
1624,319.178571429,313.357142857,312.821428571,358.035714286,391.321428571,386.321428571,324.035714286,1,0,0,0
1625,160.5,165.0,164.0,163.75,196.25,186.0,165.5,1,0,0,0
1626,208.0,199.25,209.25,205.25,97.75,76.75,229.0,1,0,0,0
1627,100.75,100.25,119.75,186.75,152.75,116.0,116.5,1,0,0,0
1628,107.833333333,107.666666667,104.666666667,110.833333333,98.3333333333,110.166666667,128.0,1,0,0,0
1629,1701.22222222,1705.38888889,1670.5,1881.11111111,2731.83333333,2930.88888889,1811.27777778,1,0,0,0
1630,59.0555555556,64.5,57.9444444444,58.3333333333,58.5555555556,63.3333333333,57.6111111111,0,0,1,0
1631,277.75,287.0,282.5,225.0,256.75,252.75,263.25,1,0,0,0
1632,60.3636363636,58.4545454545,61.1818181818,59.6363636364,76.8181818182,69.7272727273,53.9090909091,0,0,1,0
1633,109.416666667,115.916666667,120.333333333,122.416666667,123.25,126.25,105.666666667,1,0,0,0
1634,124.142857143,127.0,127.285714286,124.142857143,133.714285714,149.857142857,125.285714286,1,0,0,0
1635,56.6,55.8,64.2,59.2,64.8,74.4,56.0,1,0,0,0
1636,57.4444444444,59.7777777778,62.4444444444,63.6666666667,66.3333333333,57.2222222222,55.0,0,1,0,0
1637,63.0,65.25,55.25,68.75,48.0,37.0,78.25,1,0,0,0
1638,109.75,105.0,111.25,110.75,166.0,188.5,112.5,1,0,0,0
1639,46.55,46.4,49.85,66.4,99.55,93.8,42.2,0,0,1,0
1640,41.3333333333,40.1111111111,35.7777777778,53.7777777778,104.111111111,100.0,33.8888888889,0,1,0,0
1641,76.0,84.5555555556,89.0,94.4444444444,104.666666667,88.3333333333,74.4444444444,0,0,1,0
1642,162.5,163.25,159.5,218.5,191.25,156.5,152.25,1,0,0,0
1643,51.7727272727,58.3636363636,54.6363636364,82.8636363636,81.7272727273,52.5,47.3636363636,0,0,1,0
1644,105.071428571,107.571428571,106.571428571,113.0,129.071428571,123.5,113.857142857,1,0,0,0
1645,255.5,259.5,257.666666667,281.166666667,294.166666667,291.833333333,309.333333333,0,0,1,0
1646,84.4,87.4,90.0,95.7,121.5,122.9,86.9,0,1,0,0
1647,208.5,211.4375,222.375,251.0625,301.0,281.8125,219.0625,1,0,0,0
1648,174.0,215.0,200.0,216.0,239.0,262.5,196.0,1,0,0,0
1649,66.8695652174,65.3913043478,65.8260869565,73.6086956522,88.7826086957,80.9130434783,54.0869565217,0,0,1,0
1650,103.0,105.6,105.6,92.0,49.0,56.8,113.0,0,1,0,0
1651,64.5714285714,64.3571428571,68.7857142857,79.4285714286,71.6428571429,72.9285714286,59.9285714286,0,1,0,0
1652,61.75,61.5,52.0,66.0,52.5,48.0,53.5,0,1,0,0
1653,83.5,91.5,80.5,76.25,100.75,109.25,87.0,0,1,0,0
1654,77.8333333333,75.8333333333,65.5,82.6666666667,79.8333333333,75.6666666667,63.6666666667,0,1,0,0
1655,123.75,120.0,113.75,110.5,52.75,42.0,120.0,1,0,0,0
1656,69.7142857143,63.2857142857,70.8571428571,68.7142857143,83.0,84.5714285714,76.1428571429,0,0,1,0
1657,99.0,97.0,92.0,108.333333333,105.0,113.0,104.333333333,1,0,0,0
1658,186.692307692,194.307692308,193.153846154,202.384615385,137.307692308,126.923076923,188.0,1,0,0,0
1659,66.375,68.0,64.375,65.0,76.375,79.25,69.375,1,0,0,0
1660,69.5,66.1666666667,71.3333333333,71.2777777778,94.5555555556,96.2777777778,58.1111111111,0,1,0,0
1661,277.0,270.714285714,261.0,275.285714286,342.0,349.142857143,273.428571429,0,1,0,0
1662,62.5384615385,59.6923076923,62.1538461538,75.3846153846,89.3076923077,93.3076923077,63.6923076923,0,1,0,0
1663,275.217391304,276.347826087,278.434782609,299.565217391,316.043478261,297.869565217,282.782608696,1,0,0,0
1664,61.8,61.2,57.0,90.0,78.6,94.6,63.6,0,1,0,0
1665,135.444444444,123.222222222,123.0,126.0,121.555555556,74.7777777778,121.333333333,0,1,0,0
1666,173.4375,175.3125,171.75,191.75,259.375,262.9375,176.625,1,0,0,0
1667,268.916666667,295.25,299.25,303.333333333,226.0,178.916666667,288.833333333,1,0,0,0
1668,89.8947368421,85.7894736842,89.5263157895,116.842105263,144.578947368,133.421052632,84.1052631579,0,1,0,0
1669,87.75,98.25,97.5,97.0,118.25,134.0,97.5,1,0,0,0
1670,148.454545455,143.727272727,144.181818182,157.818181818,198.636363636,196.363636364,137.545454545,1,0,0,0
1671,69.0,80.25,77.25,88.5,95.25,87.75,84.0,0,1,0,0
1672,131.5,124.75,121.75,168.0,215.0,204.25,115.5,1,0,0,0
1673,193.5,186.5,187.875,243.375,275.0,264.125,203.375,0,1,0,0
1674,75.8,65.6,70.4,65.0,75.4,72.0,62.0,0,1,0,0
1675,69.4615384615,66.2307692308,73.4615384615,86.2307692308,107.0,89.2307692308,73.9230769231,0,1,0,0
1676,146.833333333,156.0,145.5,155.5,135.333333333,119.666666667,151.666666667,1,0,0,0
1677,87.0,91.75,90.75,94.375,121.0,114.375,89.0,0,1,0,0
1678,77.5714285714,83.1428571429,71.7142857143,78.7142857143,80.0,85.7142857143,78.5714285714,1,0,0,0
1679,57.2,57.4,69.0,58.8,21.8,18.8,65.8,1,0,0,0
1680,158.0,164.25,162.0,184.0,132.25,102.75,164.25,0,1,0,0
1681,51.4,45.4,47.2,56.0,82.7,70.6,53.2,0,0,1,0
1682,72.75,89.25,81.0,89.75,110.25,95.5,83.25,1,0,0,0
1683,38.125,36.75,41.75,50.375,119.625,108.375,37.5,0,1,0,0
1684,61.8421052632,66.5789473684,67.6842105263,84.2631578947,95.7368421053,90.6842105263,66.0,0,1,0,0
1685,61.1739130435,62.5217391304,62.3043478261,60.5217391304,45.0,45.3043478261,60.8260869565,0,0,1,0
1686,60.9166666667,63.6666666667,62.25,67.75,25.5833333333,14.4166666667,63.8333333333,0,1,0,0
1687,420.333333333,444.185185185,431.185185185,496.0,707.074074074,689.777777778,447.037037037,1,0,0,0
1688,73.0,83.125,73.375,73.75,56.375,54.5,76.25,0,1,0,0
1689,82.75,75.0,91.5,89.25,115.0,103.25,71.75,1,0,0,0
1690,168.75,174.75,192.0,287.5,255.5,140.25,154.75,1,0,0,0
1691,56.2222222222,56.4444444444,56.5555555556,60.7777777778,68.3333333333,73.1111111111,55.6666666667,0,0,1,0
1692,168.3125,181.375,185.875,189.6875,295.8125,355.5,190.375,1,0,0,0
1693,61.2727272727,56.7272727273,67.0909090909,62.3636363636,75.3636363636,80.2727272727,75.0909090909,0,0,1,0
1694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
1695,67.2222222222,62.2222222222,65.4444444444,74.3333333333,82.6666666667,73.2222222222,69.0,0,1,0,0
1696,62.0,72.7142857143,71.7142857143,72.4285714286,61.1428571429,52.4285714286,69.5714285714,0,1,0,0
1697,96.5,92.875,92.75,124.25,167.375,165.75,92.75,0,1,0,0
1698,116.2,111.4,105.8,100.8,81.0,86.0,127.2,0,0,1,0
1699,80.0,82.8,91.6,95.6,138.6,129.2,79.4,1,0,0,0
1700,52.375,51.25,53.75,56.375,59.75,59.25,58.375,0,1,0,0
1701,116.0,119.545454545,124.636363636,118.545454545,102.454545455,93.0,121.090909091,0,1,0,0
1702,90.0,94.5,101.25,109.25,100.75,48.5,94.5,1,0,0,0
1703,70.5,70.2,65.2,85.75,123.6,105.8,69.7,0,0,1,0
1704,264.7,266.9,266.866666667,254.3,195.633333333,187.166666667,266.333333333,1,0,0,0
1705,97.1111111111,86.3333333333,89.7777777778,100.444444444,97.0,95.8888888889,83.0,0,1,0,0
1706,220.0,251.555555556,255.555555556,278.555555556,99.6666666667,85.7777777778,258.666666667,1,0,0,0
1707,392.75,383.75,391.0,294.0,264.0,336.0,401.0,1,0,0,0
1708,54.8,55.0,63.6,99.8,66.0,62.6,50.8,0,1,0,0
1709,956.0,934.6,927.6,935.0,172.8,181.9,960.0,1,0,0,0
1710,210.777777778,204.666666667,206.888888889,217.333333333,232.555555556,234.0,210.888888889,1,0,0,0
1711,85.4,100.6,102.0,103.4,82.4,71.0,100.0,1,0,0,0
1712,41.75,46.0,42.75,56.25,67.0,77.25,45.25,0,1,0,0
1713,56.6666666667,53.2666666667,60.2666666667,58.6666666667,42.4666666667,43.0666666667,52.8666666667,0,0,1,0
1714,136.923076923,146.538461538,160.461538462,141.692307692,95.9230769231,77.0,161.692307692,0,0,1,0
1715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
1716,148.846153846,147.692307692,151.153846154,130.230769231,38.9230769231,16.2307692308,152.846153846,1,0,0,0
1717,192.5,192.125,190.0625,214.625,290.6875,307.9375,201.6875,1,0,0,0
1718,63.75,69.0,69.25,78.0,70.25,64.25,68.5,1,0,0,0
1719,208.555555556,211.333333333,210.0,173.222222222,137.222222222,156.222222222,216.333333333,1,0,0,0
1720,285.6,292.28,283.4,295.92,268.2,266.4,286.6,1,0,0,0
1721,67.4166666667,72.0833333333,67.1666666667,63.6666666667,51.5,53.1666666667,70.3333333333,0,1,0,0
1722,163.8,150.4,141.8,158.0,190.2,187.0,160.8,1,0,0,0
1723,34.5714285714,33.0,39.0,137.714285714,146.571428571,52.7142857143,43.8571428571,0,1,0,0
1724,83.75,83.75,80.75,88.0,79.25,90.5,75.5,0,1,0,0
1725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
1726,197.411764706,194.529411765,205.882352941,221.411764706,354.0,354.647058824,193.117647059,1,0,0,0
1727,178.8,170.8,176.6,180.4,147.4,149.4,173.6,1,0,0,0
1728,117.25,110.75,112.25,132.25,70.5,38.25,120.25,1,0,0,0
1729,80.9333333333,78.8,80.8,110.666666667,119.466666667,111.466666667,82.4,0,1,0,0
1730,44.5714285714,47.4285714286,48.2857142857,58.8095238095,83.8571428571,88.0476190476,45.9047619048,0,0,1,0
1731,68.0967741935,70.8387096774,69.9677419355,80.2903225806,79.9032258065,74.5806451613,65.2580645161,0,1,0,0
1732,92.6,92.0,93.4,98.4,114.0,102.8,78.6,1,0,0,0
1733,76.0,85.0,74.75,94.75,18.5,7.75,79.75,1,0,0,0
1734,47.25,48.75,58.0,64.25,68.0,46.0,48.25,0,1,0,0
1735,71.875,73.625,67.75,86.625,120.375,106.875,63.875,0,1,0,0
1736,63.0,65.6,67.2,66.0,75.0,68.0,69.0,0,1,0,0
1737,73.2,65.9,71.7,68.8,13.2,8.0,79.2,0,0,1,0
1738,103.9,114.5,114.8,126.4,128.8,128.5,111.3,1,0,0,0
1739,92.6,105.4,102.4,120.8,86.0,82.6,95.0,1,0,0,0
1740,88.8,96.6,93.5,92.5,33.3,15.8,93.0,0,1,0,0
1741,64.8888888889,82.0,92.7777777778,108.888888889,135.555555556,133.666666667,89.8888888889,0,1,0,0
1742,59.5714285714,65.8571428571,63.5714285714,64.2857142857,37.8571428571,36.1428571429,66.2857142857,0,1,0,0
1743,289.833333333,311.166666667,303.5,323.666666667,340.0,353.666666667,297.916666667,1,0,0,0
1744,162.5,149.25,146.5,172.75,187.75,150.75,125.0,1,0,0,0
1745,420.0,442.658536585,438.024390244,487.268292683,543.780487805,545.87804878,430.097560976,1,0,0,0
1746,69.3333333333,77.6666666667,53.3333333333,62.8333333333,56.1666666667,57.5,69.0,0,0,1,0
1747,36.0,52.25,49.75,77.0,124.75,102.5,51.25,0,0,1,0
1748,111.0,111.391304348,107.043478261,117.869565217,144.913043478,135.260869565,95.1304347826,0,1,0,0
1749,58.8333333333,65.1666666667,57.0,53.1666666667,55.6666666667,55.1666666667,54.6666666667,0,1,0,0
1750,139.875,141.125,142.5,150.5,148.0,135.75,140.625,1,0,0,0
1751,199.428571429,203.714285714,200.285714286,211.857142857,258.714285714,263.857142857,223.571428571,1,0,0,0
1752,237.0,226.25,218.5,234.5,341.25,295.0,197.5,1,0,0,0
1753,233.0,239.611111111,244.666666667,256.888888889,136.277777778,102.944444444,245.111111111,1,0,0,0
1754,66.0,67.5,65.5,58.0,77.75,57.75,65.25,0,0,1,0
1755,69.0,74.25,72.5,81.25,90.25,84.0,83.75,1,0,0,0
1756,139.375,132.4375,141.875,161.25,196.8125,186.125,132.9375,1,0,0,0
1757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
1758,59.375,56.375,54.5,60.875,87.0,80.75,46.25,0,1,0,0
1759,158.75,167.25,174.75,178.25,155.5,189.25,213.75,1,0,0,0
1760,200.0,207.875,207.625,235.875,220.875,210.25,218.0,1,0,0,0
1761,70.25,67.25,56.25,67.5,117.25,111.25,62.25,1,0,0,0
1762,143.5,126.5,139.0,155.5,153.5,141.5,193.5,0,0,1,0
1763,123.5,124.625,128.25,140.25,178.0,109.625,117.5,1,0,0,0
1764,106.0,111.4,121.2,117.8,45.6,41.0,128.2,0,1,0,0
1765,36.6666666667,36.25,34.9166666667,42.8333333333,53.5833333333,45.9166666667,35.5833333333,0,0,1,0
1766,78.7826086957,82.1739130435,87.5217391304,91.8695652174,90.3913043478,78.6086956522,87.5217391304,0,1,0,0
1767,99.2941176471,104.176470588,109.235294118,115.470588235,154.529411765,163.117647059,107.352941176,0,1,0,0
1768,230.25,239.5,251.035714286,265.571428571,126.071428571,100.035714286,250.714285714,0,1,0,0
1769,61.8,54.1333333333,55.8666666667,70.1333333333,67.0,67.2,60.2,0,0,1,0
1770,130.5,142.625,132.9375,154.0625,209.6875,219.25,133.5,1,0,0,0
1771,119.75,146.0,142.25,147.25,99.25,92.25,133.5,1,0,0,0
1772,44.4,41.4,41.6,54.4,115.0,99.8,39.2,0,0,1,0
1773,46.0,43.0,47.4285714286,56.7142857143,70.8571428571,63.4285714286,35.8571428571,0,0,1,0
1774,80.1538461538,94.0769230769,91.4615384615,103.538461538,46.6153846154,20.8461538462,95.1538461538,1,0,0,0
1775,247.739130435,254.304347826,250.434782609,259.913043478,280.565217391,273.782608696,227.869565217,1,0,0,0
1776,104.333333333,106.5,120.166666667,121.5,160.833333333,146.833333333,102.333333333,1,0,0,0
1777,71.8,74.4666666667,73.3333333333,75.6,60.6,64.6666666667,75.6666666667,0,1,0,0
1778,171.222222222,177.777777778,175.666666667,187.666666667,176.0,196.555555556,174.666666667,1,0,0,0
1779,231.307692308,243.769230769,241.230769231,267.923076923,115.461538462,98.6923076923,230.615384615,1,0,0,0
1780,72.3333333333,89.1666666667,86.3333333333,90.6666666667,92.1666666667,83.5,74.6666666667,0,1,0,0
1781,115.5,105.0,102.5,114.0,63.25,54.75,120.25,0,1,0,0
1782,99.0,100.727272727,103.363636364,108.181818182,107.363636364,106.181818182,97.0909090909,0,0,1,0
1783,319.125,330.0,341.625,368.125,479.25,561.375,335.25,1,0,0,0
1784,160.583333333,157.5,158.083333333,258.583333333,281.75,183.583333333,159.25,1,0,0,0
1785,61.8888888889,63.7777777778,69.5555555556,77.6666666667,84.3333333333,79.6666666667,72.3333333333,0,1,0,0
1786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
1787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
1788,58.9,57.1,60.3,51.0,61.6,61.7,57.0,0,0,1,0
1789,100.0,107.0,122.5,115.5,105.5,107.5,125.0,0,1,0,0
1790,208.066666667,222.866666667,219.8,370.0,352.4,230.666666667,219.333333333,1,0,0,0
1791,76.7037037037,84.4814814815,79.1481481481,94.1851851852,90.0740740741,87.7407407407,75.3333333333,0,1,0,0
1792,115.5,90.5,116.5,104.0,149.5,122.0,95.0,0,1,0,0
1793,89.4,87.6,98.8,95.0,118.0,111.8,104.4,1,0,0,0
1794,98.4285714286,100.571428571,100.571428571,110.142857143,137.285714286,132.285714286,104.714285714,0,1,0,0
1795,69.4,82.4,71.0,85.2,116.0,115.2,70.4,0,1,0,0
1796,176.0,184.1,183.4,238.8,269.4,228.8,175.3,1,0,0,0
1797,131.2,114.2,133.2,129.4,56.2,45.2,132.4,1,0,0,0
1798,56.4615384615,61.0769230769,59.5384615385,59.1538461538,47.0769230769,36.7692307692,65.6923076923,0,0,1,0
1799,78.0,76.0,62.5,94.5,88.0,92.0,94.0,0,0,1,0
1800,64.125,67.375,71.125,84.7916666667,80.9166666667,77.125,63.9166666667,0,0,1,0
1801,74.2307692308,73.2307692308,71.8461538462,90.5384615385,135.0,120.0,77.6923076923,0,1,0,0
1802,62.875,69.75,74.5,75.0,78.125,76.0,70.5,0,1,0,0
1803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
1804,102.545454545,86.1818181818,102.272727273,116.545454545,237.636363636,247.909090909,87.2727272727,1,0,0,0
1805,63.7619047619,65.9047619048,66.5714285714,79.0476190476,66.9047619048,61.619047619,58.9047619048,0,1,0,0
1806,76.1666666667,56.3333333333,86.3333333333,84.8333333333,48.5,34.5833333333,82.1666666667,0,0,1,0
1807,153.5,166.0,147.75,153.25,159.0,156.0,136.5,1,0,0,0
1808,56.5,53.0,46.5,40.5,36.0,43.5,49.0,0,0,1,0
1809,131.055555556,125.111111111,129.0,164.5,123.777777778,110.222222222,116.555555556,0,1,0,0
1810,90.9230769231,89.5384615385,87.0769230769,102.692307692,74.6153846154,76.6923076923,109.153846154,0,0,1,0
1811,107.833333333,102.166666667,107.833333333,117.333333333,92.3333333333,87.1666666667,108.5,1,0,0,0
1812,99.625,104.875,91.875,105.25,124.25,109.375,76.125,0,1,0,0
1813,133.6,148.6,142.6,118.2,119.0,120.2,135.6,0,0,1,0
1814,91.1428571429,88.4285714286,94.5714285714,97.1428571429,70.1428571429,62.5714285714,108.285714286,1,0,0,0
1815,85.6666666667,89.5555555556,88.2222222222,102.333333333,93.2222222222,94.2222222222,93.4444444444,0,1,0,0
1816,53.1666666667,50.8333333333,59.0,57.3333333333,61.3333333333,44.0,51.3333333333,0,0,1,0
1817,119.625,129.375,125.75,134.875,118.375,115.125,118.625,1,0,0,0
1818,138.5,129.7,120.3,119.6,107.5,121.4,149.2,0,0,1,0
1819,52.0,51.5,50.0,54.75,76.0,68.0,46.5,1,0,0,0
1820,154.5,144.5,137.75,148.25,191.75,167.0,137.5,1,0,0,0
1821,743.5,757.25,763.625,785.125,1125.5,1239.25,823.0,1,0,0,0
1822,60.25,68.75,69.0,65.75,65.0,63.75,73.25,0,0,1,0
1823,87.0,80.75,74.75,89.25,123.5,125.5,82.25,0,1,0,0
1824,39.6,46.4,47.4,71.2,56.0,49.8,50.4,0,0,1,0
1825,128.5,135.5,130.5,133.0,146.5,147.5,171.0,0,1,0,0
1826,174.65,173.15,173.8,192.05,242.5,251.35,186.05,1,0,0,0
1827,56.75,69.5,64.5,74.75,110.0,109.25,70.25,0,1,0,0
1828,155.0,153.0,193.0,209.0,204.5,209.5,162.5,0,1,0,0
1829,133.722222222,134.277777778,141.277777778,153.388888889,159.666666667,156.888888889,140.111111111,1,0,0,0
1830,58.8,53.8,64.6,60.4,63.8,77.6,56.2,0,1,0,0
1831,408.3125,403.9375,448.375,400.125,154.75,84.125,430.5,1,0,0,0
1832,87.0588235294,84.7058823529,89.4117647059,81.4705882353,92.8823529412,98.2941176471,84.7058823529,0,0,1,0
1833,64.5,60.5,54.0,66.5,85.0,87.0,62.25,0,1,0,0
1834,50.1111111111,48.6666666667,54.2222222222,53.4444444444,50.6666666667,43.8888888889,47.4444444444,0,1,0,0
1835,55.5714285714,57.3571428571,60.2142857143,75.0714285714,95.6428571429,81.3571428571,50.0,0,0,1,0
